ID,PROVINCE_CODE,PROVINCE,CITY_CODE,CITY,MAGNETIC ANOMALY,LITOLOGI_CODE,LITOLOGI,MINERAL_CODE,MINERAL_POTENTIAL,INFORMATION,DATA_SOURCE,EASTING,NORTHING,LAT,LON
436,63,Kalimantan Selatan,,Balangan,,,,5,Besi Primer,"Primer dengan kadar Fe 54,86% dan mineral ikutan Krom,Nikel","Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-2.547987871,115.6640625
437,63,Kalimantan Selatan,,Balangan,,,,5,Besi Primer,"Kontak metasomatik dengan kadar Fe 60,02-62,66 %","Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-2.460181181,115.6640625
438,63,Kalimantan Selatan,,Balangan,,,,5,Besi Primer,"Primer dlm. gneiss Fe 16,75%","PT Andalan Tiga Berjaya, 2006",690488.7339,49588.96606,-2.460181181,115.6640625
439,63,Kalimantan Selatan,,Balangan,,,,5,Besi Primer,,"CV Razza Nugraha Agro, Laporan Eksplorasi 2017",690488.7339,49588.96606,-2.460181181,115.6640625
440,19,Kepulauan Bangka Belitung,,Bangka Selatan,,,,5,Besi Primer,"Mag.,hem.,limonit berasosiasi dg urat qt dengan kadar Fe=38- 45,24%",,690488.7339,49588.96606,-2.635788574,106.171875
441,61,Kalimantan Barat,,Ketapang,,,,5,Besi Primer,Kadar Fe Oksida 40 - 75%,"PT Kendawangan Lestari, 2004",690488.7339,49588.96606,-2.28455066,110.3027344
442,61,Kalimantan Barat,,Ketapang,,,,5,Besi Primer,Kadar Fe Oksida 40 - 75%,"PT Kendawangan Lestari, 2004",690488.7339,49588.96606,-2.28455066,110.390625
443,61,Kalimantan Barat,,Ketapang,,,,5,Besi Primer,Kadar Fe Oksida 40 - 75%,"PT Kendawangan Lestari, 2004",690488.7339,49588.96606,-2.372368709,110.3027344
444,62,Kalimantan Tengah,,Kotawaringin Timur,,,,5,Besi Primer,"Kadar Fe total 53,71%",Feron Tambang Kalimantan,690488.7339,49588.96606,-2.372368709,112.5878906
445,61,Kalimantan Barat,,Ketapang,,,,5,Besi Primer,Kadar Fe Oksida 40 - 75%,"PT Putra Alam Lestari, 2013",690488.7339,49588.96606,-2.372368709,110.2148437
446,62,Kalimantan Tengah,,Sukamara,,,,5,Besi Primer,Tidak ada kadar Fe,"PT Borneo Metalindo, 2015",690488.7339,49588.96606,-2.196727242,111.1816406
447,62,Kalimantan Tengah,,Sukamara,,,,5,Besi Primer,Tidak ada kadar Fe,"PT Surya Indonesia Mineral Bersaudara, Laporan Eksplorasi 2012",690488.7339,49588.96606,-2.196727242,111.2695312
448,73,Sulawesi Selatan,,Toraja Utara,,,,5,Besi Primer,Tidak ada kadar Fe,"PT Tambang Mineral Makmur, Laporan Eksplorasi Tahun 2009 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-2.811371193,119.8828125
449,64,Kalimantan Timur,,Kutai Timur,,,,5,Besi Primer,Primer dengan kadar Fe 47-63%,,690488.7339,49588.96606,1.310261283,117.4658203
450,72,Sulawesi Tengah,,Donggala,,,,5,Besi Primer,Megnetit,"A. Rauf, 2012",690488.7339,49588.96606,0.367326601,120.0146484
451,71,Sulawesi Utara,,Minahasa Utara,,,,5,Besi Primer,"Hematit, Fe rata-rata 30%","PT Kutai Pratama Energy, 2005",690488.7339,49588.96606,1.680848409,125.15625
452,72,Sulawesi Tengah,,Donggala,,,,5,Besi Primer,Megnetit,"A. Rauf, 2012",690488.7339,49588.96606,0.395504672,120.0146484
453,72,Sulawesi Tengah,,Tojo Una Una,,,,5,Besi Primer,Tidak ada data kadar Fe,"PT Arthando jaya Abadi, 2015",690488.7339,49588.96606,-1.098565496,121.3330078
454,53,Nusa Tenggara Timur,,Ngada,,,,5,Besi Primer,"Kontak Metasomatik dengan kadar 58,76 - 67,28% Fe dan mineral ikutan mangan, timah","Sulasmoro, B. 1960, Preliminary Mine Evaluation of Riung iron deposit in the Island of Flores.",690488.7339,49588.96606,-8.407168164,120.9814453
455,53,Nusa Tenggara Timur,,Nagekeo,,,,5,Besi Primer,Blok 1 dengan kadar Fe 55% s.d. 65%,"PT Lisindo Sentosa, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-8.494104538,121.2011719
456,63,Kalimantan Selatan,,Balangan,,,,5,Besi Primer,"Primer dengan kadar Fe 54,86% dan mineral ikutan Krom,Nikel","Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-2.504085262,115.6640625
457,63,Kalimantan Selatan,,Balangan,,,,5,Besi Primer,"Kontak metasomatik dengan kadar Fe 60,02-62,66 %","Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-2.504085262,115.7080078
458,63,Kalimantan Selatan,,Balangan,,,,5,Besi Primer,"Primer dlm. gneiss Fe 16,75%","PT Andalan Tiga Berjaya, 2006",690488.7339,49588.96606,-2.504085262,115.6640625
459,52,Nusa Tenggara Barat,,Sumbawa,,,,5,Besi Primer,"Bijih besi (gossan) deluvial d Fe total 33,9%%","Moetamar, dkk, 2006, Pusat Sumber Daya Geologi",690488.7339,49588.96606,-8.581021216,117.6855469
460,52,Nusa Tenggara Barat,,Lombok Barat,,,,5,Besi Primer,Tidak ada data kadar Fe,"CV Padak Mas, Laporan RKAB Tahun 2018 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-8.711358875,116.1035156
461,52,Nusa Tenggara Barat,,Bima,,,,5,Besi Primer,Tidak ada data kadar Fe,"PT Bima Ferindo, Laporan Eksplorasi Tahun 2014 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-8.798225459,118.828125
462,62,Kalimantan Tengah,,Kotawaringin Timur,,,,5,Besi Primer,"Magnetit, hematit, kontak metasomatik, Fe 66-68,7%","PT Kapuas Prima Coal, 2007",690488.7339,49588.96606,-1.669685501,112.8955078
463,62,Kalimantan Tengah,,Kotawaringin Timur,,,,5,Besi Primer,"Magnetit, hematit, kontak metasomatik, Fe 66-68,7%","PT Frarora Mining, 2013",690488.7339,49588.96606,-1.889305963,112.6757812
464,62,Kalimantan Tengah,,Kotawaringin Timur,,,,5,Besi Primer,"Magnetit, hematit, kontak metasomatik, Fe 66-68,7%","PT Mulia Jaya Sepayang, 2015",690488.7339,49588.96606,-1.71361166,112.6318359
465,64,Kalimantan Timur,,Paser,,,,5,Besi Primer,Tidak ada data kadar Fe,"PT Dihan Putra Perkasa, Laporan Studi Kelayakan Tahun 2012",690488.7339,49588.96606,-1.933226826,115.9716797
466,62,Kalimantan Tengah,,Kotawaringin Timur,,,,5,Besi Primer,"Kadar Fe total 53,71%",Feron Tambang Kalimantan,690488.7339,49588.96606,-2.328460369,112.5878906
467,63,Kalimantan Selatan,,Tanah Laut,,,,5,Besi Primer,"Kontak metasomatik dengan kadar Fe Oksida 61 - 70,36%","Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-3.77655931,114.8730469
468,63,Kalimantan Selatan,,Tanah Laut,,,,5,Besi Primer,"Kontak metasomatik dengan kadar Fe 51,42 - 57,36%","Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-3.688855143,114.9169922
469,63,Kalimantan Selatan,,Tanah Laut,,,,5,Besi Primer,Kontak metasomatik dengan kadar Fe Oksida 61-70 %,"Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-3.688855143,114.9169922
470,63,Kalimantan Selatan,,Tanah Laut,,,,5,Besi Primer,"Primer dengan kadar Fe 31,72 % dan mineral ikutan Krom,Nikel","Data produksi Kalimantan Selatan, 1972 - 1982.",690488.7339,49588.96606,-3.732708321,114.7851562
471,63,Kalimantan Selatan,,Tanah Laut,,,,5,Besi Primer,Kontak metasomatik dengan kadar 40% - 50% Fe,"Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-3.732708321,114.8291016
472,63,Kalimantan Selatan,,Tanah Laut,,,,5,Besi Primer,"Kontak metasomatik dengan kadar Fe Oksida = 62,57 %","Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-3.864254616,114.7851562
473,63,Kalimantan Selatan,,Tanah Laut,,,,5,Besi Primer,Deluvial Fe 56%,"Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-3.820408083,114.7851562
474,63,Kalimantan Selatan,,Tanah Laut,,,,5,Besi Primer,"Deluvial Fe 51,4%","Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-3.77655931,114.8730469
475,63,Kalimantan Selatan,,Tanah Laut,,,,5,Besi Primer,"Deluvial dan primer, Fe 50,6%","Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-3.908098882,114.7412109
476,63,Kalimantan Selatan,,Tanah Laut,,,,5,Besi Primer,"Kontak metasomatik Fe 66,58%","Iron and Steel Project Report of kalimantan according to Russian-Indonesia Contract No. 383, 1963",690488.7339,49588.96606,-3.820408083,114.9169922
477,63,Kalimantan Selatan,,Tanah Laut,,,,5,Besi Primer,"Bijih Besi residual, Fe total 55,7% sedang ditambang","Asep, dkk, 2006, Pusat Sumber Daya Geologi",690488.7339,49588.96606,-3.820408083,114.7851562
478,63,Kalimantan Selatan,,Tanah Bumbu,,,,5,Besi Primer,"Kadar Fe 47,75 %",,690488.7339,49588.96606,-3.337953961,115.4882812
479,76,Sulawesi Barat,,Polewali Mandar,,,,5,Besi Primer,Kadar belum diketahui,,690488.7339,49588.96606,-3.337953961,119.2675781
480,76,Sulawesi Barat,,Polewali Mandar,,,,5,Besi Primer,Kadar belum diketahui,,690488.7339,49588.96606,-3.294082228,119.2236328
481,76,Sulawesi Barat,,Polewali Mandar,,,,5,Besi Primer,Kadar belum diketahui,,690488.7339,49588.96606,-3.337953961,119.3554687
482,76,Sulawesi Barat,,Polewali Mandar,,,,5,Besi Primer,Kadar belum diketahui,,690488.7339,49588.96606,-3.425691524,119.4433594
483,63,Kalimantan Selatan,,Hulu Sungai Selatan,,,,5,Besi Primer,Kadar Fe 60%,"DIM, Laporan Prospeksi Mineral Logam di Kabupaten Hulu SUngai Selatan tahun 2012",690488.7339,49588.96606,-2.811371193,115.4882812
484,63,Kalimantan Selatan,,Tapin,,,,5,Besi Primer,"Kadar Fetotal 38,04% s.d. 64,95%","PT Belawaian Energi Prima, Laporan Hasil Eksplorasi Tahun",690488.7339,49588.96606,-2.94304091,115.4443359
485,63,Kalimantan Selatan,,Tanah Bumbu,,,,5,Besi Primer,"Kadar Fe 46,43% s.d. 55,50%","PT Bakal Makmur Sejahtera, Laporan RKAB Tahun ??(Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-3.206332987,115.9277344
486,73,Sulawesi Selatan,,Toraja Utara,,,,5,Besi Primer,Tidak ada kadar Fe,"PT Tambang Mineral Makmur, Laporan Eksplorasi Tahun 2009 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-2.811371193,119.8388672
487,73,Sulawesi Selatan,,Bone,,,,5,Besi Primer,"Bijih besi deluvial dan primer tipe skarn Fe 54,41% dan 67,75%","PT Merdeka Mineral Indonesia, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-5.003394345,120.0146484
488,73,Sulawesi Selatan,,Bone,,,,5,Besi Primer,,"PT Anugerah Permata Bumi, Laporan 2010",690488.7339,49588.96606,-5.003394345,120.0146484
489,73,Sulawesi Selatan,,Bone,,,,5,Besi Primer,Tidak ada kadar Fe,"PT Batu Mulia Sulawesi, Laporan Studi KelayakanTahun ??(Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-5.047170737,120.0585937
490,73,Sulawesi Selatan,,Bone,,,,5,Besi Primer,"Kadar Fe 12,93% s.d. 24,68%","PT Berkah Semesta Alam, Laporan Studi KelayakanTahun ??(Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-5.090944175,120.0585937
491,13,Sumatera Barat,,Pasaman Barat,,,,5,Besi Primer,Ditemukan 3 Blok Bijih Besi dengan sumberdaya Hipotetik sbb: Blok Paraman 8.863.680 ton ; Blok Talao = 12.954.960 ton; Blok Barameh = 567.840 ton,"PT Usaha Ketapang Mandiri, 2017",690488.7339,49588.96606,0.30761571,99.36035156
492,13,Sumatera Barat,,Pasaman,,,,5,Besi Primer,"Ditemukan 2 tubuh bijih Besi dengan sumberdaya Hipotetik Tubuh Bijih Besi I 606. 424 ton; Tubuh Bijih Besi II = 2.337.400 ton, dan Besi Deluvial = 260.320 ton",Laporan pendahuluan Inv. & Evaluasi mineral Logam di Kab. Pasaman & Pasaman barat,690488.7339,49588.96606,0.175780974,100.1513672
493,13,Sumatera Barat,,Pasaman,,,,5,Besi Primer,Ditemukan 3 Blok Bijih Besi dengan sumberdaya Hipotetik sbb: Blok Paraman 8.863.680 ton ; Blok Talao = 12.954.960 ton; Blok Barameh = 567.840 ton,Laporan pendahuluan Inv. & Evaluasi mineral Logam di Kab. Pasaman & Pasaman barat,690488.7339,49588.96606,-0.043945308,100.1513672
494,13,Sumatera Barat,,Pasaman Barat,,,,5,Besi Primer,,"PT Gamindra Mitra Kesuma, Laporan RKAB Tahun 2019",690488.7339,49588.96606,0.219726024,99.18457031
495,13,Sumatera Barat,,Pasaman,,,,5,Besi Primer,,"PT Sumber Minera Bersama, 2017",690488.7339,49588.96606,-0.043945308,100.1074219
496,13,Sumatera Barat,,Pasaman Barat,,,,5,Besi Primer,,"PT Sumatera Ina Minerindo, 2017",690488.7339,49588.96606,0.219726024,99.22851562
497,13,Sumatera Barat,,Pasaman,,,,5,Besi Primer,,"PT Bacom Tirta Indotama, 2017",690488.7339,49588.96606,0.351560294,99.79980469
498,13,Sumatera Barat,,Sawahlunto - Sijunjung,,,,5,Besi Primer,"Magnetit,siderit (dalam retas gabro) Fe 56,04%","Rainir Dhadar dan H. Saeki, 1965, Laporan penyelidikan Endapan Besi di Sumatra Barat",690488.7339,49588.96606,-0.659165146,101.0302734
499,13,Sumatera Barat,,Solok,,,,5,Besi Primer,"Berupa Endapan skarn dari magnit, hemat, dengan kadar Fe 59,30%","PT Akbar Agung Ramadhan, 2015",690488.7339,49588.96606,-0.747049145,100.7666016
500,13,Sumatera Barat,,Solok,,,,5,Besi Primer,"Magnetit & hematit berasosiasi dg Cu dengan kadar Fe 59,27%","Rainir Dhadar dan H. Saeki, 1965, Laporan penyelidikan Endapan Besi di Sumatra Barat",690488.7339,49588.96606,-0.966751,100.8984375
501,13,Sumatera Barat,,Solok,,,,5,Besi Primer,Fe 63%,"PT Kuatassi, Laporan 2012",690488.7339,49588.96606,-1.054627942,100.6787109
502,13,Sumatera Barat,,Solok,,,,5,Besi Primer,Tidak ada data kadar Fe,"PT Minang Pangeran Resources, 2017",690488.7339,49588.96606,-1.142502404,100.7666016
503,13,Sumatera Barat,,Solok,,,,5,Besi Primer,Tidak ada data kadar Fe,"PT Denichi Amina Selaras, 2012",690488.7339,49588.96606,-1.142502404,100.7666016
504,13,Sumatera Barat,,Solok,,,,5,Besi Primer,Tidak ada data kadar Fe,"PT. Minang Pangeran Resources, 2017",690488.7339,49588.96606,-1.142502404,100.7666016
505,13,Sumatera Barat,,Solok,,,,5,Besi Primer,Tidak ada datya kadar Fe,"PT Dharma Power Bersama, Laporan Eksplorasi Tahun 2010",690488.7339,49588.96606,-0.966751,100.9863281
506,18,Lampung,,Kota Bandar Lampung,,,,5,Besi Primer,"54,03% - 63,14%Fe",Laporan pendahuluan Inv. & Evaluasi mineral Logam di Kab. Lampung Timur dan Selatan.,690488.7339,49588.96606,-5.397273408,105.3369141
507,18,Lampung,,Kota Bandar Lampung,,,,5,Besi Primer,"63,88% - 65,92%Fe",,690488.7339,49588.96606,-5.397273408,105.3369141
508,18,Lampung,,Lampung Tengah,,,,5,Besi Primer,"3 blok dengan kadar Fe 43,6%, 48,6% dan 53,43%","PT Asia Muana Metalindo, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-5.047170737,105.1171875
509,16,Sumatera Selatan,,Ogan Komering Ulu Sela,,,,5,Besi Primer,Tidak ada data kadar Fe dan jenis laporan sumber data,"PT Indomas Mineral Utama, Laporan RKAB Tahun 2017 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-4.477856486,103.4912109
510,19,Kepulauan Bangka Belitung,,Belitung Timur,,,,5,Besi Primer,"Mag.,hem.,limonit berasosiasi dg urat qt dengan kadar Fe=38- 45,24%","CV Pancur Ferumhil, 2010",690488.7339,49588.96606,-2.986927393,108.0615234
511,19,Kepulauan Bangka Belitung,,Belitung Timur,,,,5,Besi Primer,"Mag.,hem.,limonit berasosiasi dg urat qt dengan kadar Fe=38- 45,24%","CV Pancur Ferumhil, 2010",690488.7339,49588.96606,-2.986927393,108.0175781
512,19,Kepulauan Bangka Belitung,,Belitung Timur,,,,5,Besi Primer,"Mag., hem., limonit berasosiasi dg urat qt dengan kadar Fe=38- 45,24%","PT Timah, Tbk (PO320/Eks.DU 1609), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.94304091,108.1054687
513,21,Kepulauan Riau,,Lingga,,,,5,Besi Primer,Berupa magnetit dan hematit dengan kadar Fe 58 - 63%,"Padmanagara, S & Johnson, R.F., Geologic Investigation on the Singkep Island and Ajacent Islands.",690488.7339,49588.96606,-0.571279597,104.3701172
514,21,Kepulauan Riau,,Lingga,,,,5,Besi Primer,Berupa magnetit dan hematit dengan kadar Fe 58 - 63%,"Padmanagara, S & Johnson, R.F., Geologic Investigation on the Singkep Island and Ajacent Islands.",690488.7339,49588.96606,-0.527336305,104.2822266
515,21,Kepulauan Riau,,Lingga,,,,5,Besi Primer,Berupa magnetit dan hematit dengan kadar Fe 58 - 63%,"PT Bintan Buana Persada, 2013",690488.7339,49588.96606,-0.439448816,104.2822266
516,21,Kepulauan Riau,,Lingga,,,,5,Besi Primer,Berupa magnetit dan hematit dengan kadar Fe 58 - 63%,"PT Sumber Prima Lestari, 2013",690488.7339,49588.96606,-0.395504672,104.1943359
517,21,Kepulauan Riau,,Lingga,,,,5,Besi Primer,Berupa magnetit dan hematit dengan kadar Fe 58 - 63%,"PT Lingga Global Mekar, 2013",690488.7339,49588.96606,-0.483392703,104.2822266
518,13,Sumatera Barat,,Solok Selatan,,,,5,Besi Primer,,"PT Persada Indo Tambang, 2015",690488.7339,49588.96606,-1.406108835,101.5136719
519,15,Jambi,,Merangin,,,,5,Besi Primer,Besi deluvial Fe rata-rata 62%,"PT Putra Sarko Mining, Laporan Studi Kelayakan Tahun 2018 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-2.021065119,102.0849609
520,15,Jambi,,Sarolangun,,,,5,Besi Primer,"Kontak Metasomatik, Fe rata-rata 39 %",Laporan Pendahuluan Eksplorasi Logam Besi di Kab. Sarolangun dan Merangin.,690488.7339,49588.96606,-2.679686616,102.5683594
521,16,Sumatera Selatan,,Musi Rawas,,,,5,Besi Primer,"Fe2O3 & Fe3O4 sekitar ktk. granit-sabak dengan kadar Fe Oksida 70,74%","PT Billy Indonesia, 2006",690488.7339,49588.96606,-2.635788574,102.65625
522,13,Sumatera Barat,,Solok Selatan,,,,5,Besi Primer,"Magnetit dlm hematit berasosiasi dg Cu dengan kadar Fe=58,59%",PT Bukit Cahayamas Indonesia,690488.7339,49588.96606,-1.186438639,101.2939453
523,13,Sumatera Barat,,Solok Selatan,,,,5,Besi Primer,,"PT Persada Indo Tambang, 2017",690488.7339,49588.96606,-1.362176347,101.5136719
524,15,Jambi,,Merangin,,,,5,Besi Primer,"Kadar Fe 62,58","PT Sitasa Energi, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.064982496,102.1289062
525,13,Sumatera Barat,,Dharmasraya,,,,5,Besi Primer,Tidak ada data kadart Fe,"PT Tambang Sungai Siur, Laporan Studi Kelayakan Tahun 2010 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-1.450040497,101.5576172
526,16,Sumatera Selatan,,Musi Rawas Utara,,,,5,Besi Primer,"Kontak Metasomatik, Fe rata-rata 39 %","PT Mandiri Agung Jaya Utama, Laporan Studi Kelayakan Tahun 2012",690488.7339,49588.96606,-2.679686616,102.5683594
527,15,Jambi,,Merangin,,,,5,Besi Primer,Besi deluvial Fe rata-rata 63 %,"PT Sahabat Baru Century, Laporan RKAB Tahun 2018",690488.7339,49588.96606,-2.021065119,101.9970703
528,15,Jambi,,Merangin,,,,5,Besi Primer,Besi deluvial Fe rata-rata 63 %,"PT Sahabat Baru Century, Laporan RKAB Tahun 2018",690488.7339,49588.96606,-2.021065119,102.1289062
529,15,Jambi,,Merangin,,,,5,Besi Primer,Tidak ada kadar Fe,"PT Mineral Merangin Sejahtera, Laporan Studi Kelayakan Tahun 2019 (Tabulasi Rekapitulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-1.889305963,101.8652344
530,15,Jambi,,Merangin,,,,5,Besi Primer,Kadar Fe 45% s.d. 70%,"PT Randu Hijau Lestari, Laporan Studi Kelayakan (Dinas ESDM Provinsi)",690488.7339,49588.96606,-1.801460929,102.1728516
531,15,Jambi,,Merangin,,,,5,Besi Primer,"Blok I dan Blok II Kadar Fe 55,11%","PT Randu Hijau Lestari, Laporan Studi Kelayakan (Dinas ESDM Provinsi)",690488.7339,49588.96606,-1.977146554,102.0849609
532,19,Kepulauan Bangka Belitung,,Bangka Selatan,,,,5,Besi Primer,"Mag.,hem.,limonit berasosiasi dg urat qt dengan kadar Fe=38- 45,24%",,690488.7339,49588.96606,-2.591888984,106.171875
533,61,Kalimantan Barat,,Ketapang,,,,5,Besi Primer,Kadar Fe Oksida 40 - 75%,"PT Kendawangan Lestari, 2004",690488.7339,49588.96606,-2.328460369,110.2587891
534,61,Kalimantan Barat,,Ketapang,,,,5,Besi Primer,Kadar Fe Oksida 40 - 75%,"PT Kendawangan Lestari, 2004",690488.7339,49588.96606,-2.328460369,110.390625
535,62,Kalimantan Tengah,,Sukamara,,,,5,Besi Primer,Tidak ada kadar Fe,"PT Surya Indonesia Mineral Bersaudara, Laporan Eksplorasi 2012",690488.7339,49588.96606,-2.196727242,111.3134766
536,61,Kalimantan Barat,,Sanggau,,,,5,Besi Primer,"Hematit, Fe rata-rata 59 %","Koswara Y, dkk, 2006",690488.7339,49588.96606,0.615222552,110.6103516
537,61,Kalimantan Barat,,Melawi,,,,5,Besi Primer,Magnetit Fe 50%,"Koswara Y, 2005",690488.7339,49588.96606,-0.966751,111.4892578
538,61,Kalimantan Barat,,Ketapang,,,,5,Besi Primer,Primer kadar Fe 64%,"Van Bammelen, R.W, 1949, The Geology of Indonesia, vol. II, p. 215",690488.7339,49588.96606,-1.362176347,110.7421875
539,62,Kalimantan Tengah,,Lamandau,,,,5,Besi Primer,"Magnetit, hematit, kontak metasomatik, Fe 66-68,7%","PT Kapuas Prima Coal, 2007",690488.7339,49588.96606,-1.537901237,111.3134766
540,62,Kalimantan Tengah,,Lamandau,,,,5,Besi Primer,Kadar Fe 57%,"PT Farindo Agung, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-1.845383989,111.0498047
541,62,Kalimantan Tengah,,Lamandau,,,,5,Besi Primer,"Kadar Fe 56,99%","PT Farindo Bersaudara, Laporan Studi Kelayakan Tahun 2010",690488.7339,49588.96606,-1.845383989,111.0498047
542,61,Kalimantan Barat,,Ketapang,,,,5,Besi Primer,Tidak ada data kadar Fe,"PT Sinar Karya Mandiri Lestari, Laporan Studi Kelayakan Tahun 2015",690488.7339,49588.96606,-1.362176347,111.1816406
543,62,Kalimantan Tengah,,Lamandau,,,,5,Besi Primer,,PT Alam Persada Nusantara. Laporan RKAB 2019 (Tabulasi Dinas ESDM Provinsi),690488.7339,49588.96606,-1.493971307,111.4013672
544,62,Kalimantan Tengah,,Lamandau,,,,5,Besi Primer,,"PT Megah Prima Semesta, Laporan RKAB 2018",690488.7339,49588.96606,-1.62575836,111.4453125
545,62,Kalimantan Tengah,,Sukamara,,,,5,Besi Primer,Tidak ada kadar Fe,"PT Surya Indonesia Mineral Bersaudara, Laporan Eksplorasi 2012",690488.7339,49588.96606,-2.152813583,111.5771484
546,61,Kalimantan Barat,,Ketapang,,,,5,Besi Primer,Tidak ada data kadar Fe,"PT Restu Ibu Sejahtera, Laporan Evaluasi 2014 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-1.977146554,110.7861328
547,32,Jawa Barat,,Sukabumi,,,,5,Besi Primer,"Fe 37,8%, TiO2 10,1%","PT Sumbergas Sakti Prima, 2013",690488.7339,49588.96606,-7.188100871,106.5234375
548,32,Jawa Barat,,Sukabumi,,,,5,Besi Primer,"Fe 37,8%, TiO2 10,1%","PT Sumbergas Sakti Prima, 2014",690488.7339,49588.96606,-7.231698708,106.6992187
549,11,Aceh,,Aceh Besar,,,,5,Besi Primer,"Dengan kadar Fe 54,6%","van Bemmelen, 1949, COW eks. Rio Tinto",690488.7339,49588.96606,5.385273552,95.61401367
550,13,Sumatera Barat,,Pasaman Barat,,,,5,Besi Primer,Ditemukan 3 Blok Bijih Besi dengan sumberdaya Hipotetik sbb: Blok Paraman 8.863.680 ton ; Blok Talao = 12.954.960 ton; Blok Barameh = 567.840 ton,"PT Usaha Ketapang Mandiri, 2017",690488.7339,49588.96606,0.295280559,99.34936523
551,13,Sumatera Barat,,Pasaman,,,,5,Besi Primer,"Ditemukan 2 tubuh bijih Besi dengan sumberdaya Hipotetik Tubuh Bijih Besi I 606. 424 ton; Tubuh Bijih Besi II = 2.337.400 ton, dan Besi Deluvial = 260.320 ton",Laporan pendahuluan Inv. & Evaluasi mineral Logam di Kab. Pasaman & Pasaman barat,690488.7339,49588.96606,0.185900442,100.1623535
552,13,Sumatera Barat,,Pasaman,,,,5,Besi Primer,Ditemukan 3 Blok Bijih Besi dengan sumberdaya Hipotetik sbb: Blok Paraman 8.863.680 ton ; Blok Talao = 12.954.960 ton; Blok Barameh = 567.840 ton,Laporan pendahuluan Inv. & Evaluasi mineral Logam di Kab. Pasaman & Pasaman barat,690488.7339,49588.96606,-0.054665403,100.1293945
553,11,Aceh,,Kota Subulusalam,,,,5,Besi Primer,"Dengan kadar Fe 35,1%","PT Estamo Mandiri, Laporan RKAB Tahun 2019",690488.7339,49588.96606,2.661973125,98.09692383
554,11,Aceh,,Gayo Lues,,,,5,Besi Primer,Kadar Fe 52%,"PT Waja Niaga, Laporan RKAB Tahun 2018 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,3.935318685,96.6796875
555,11,Aceh,,Gayo Lues,,,,5,Besi Primer,"Tipe porfiri pd bt induk diorit kuarsa dengan kadar Cu 0,15-0,8%, Pb 71,5%, Mo 0,015%",PT Tiega Manggis,690488.7339,49588.96606,3.177757222,97.34985352
556,11,Aceh,,Gayo Lues,,,,5,Besi Primer,"Tipe porfiri pd bt induk diorit kuarsa dengan kadar Cu 0,15-0,8%, Pb 71,5%, Mo 0,015%","PT Pinang Sejati Wati, 2013",690488.7339,49588.96606,3.188733649,97.28393555
557,13,Sumatera Barat,,Pasaman Barat,,,,5,Besi Primer,,"PT Gamindra Mitra Kesuma, Laporan RKAB Tahun 2019",690488.7339,49588.96606,0.240588045,99.20654297
